CountryKey;Department;Total Revenues;Total Spend
SI;SEM;1562.387237;2043.619972
SI;SEO;340.1085165;0
SK;APP;0.597014925;0
SK;BM;162.542274;0
SK;DEA;1.292376018;0
SK;SEM;4.35097897;535.0555145
SK;SEO;27.75344452;0
TH;APP;960.6493505;1424.217033
TH;BM;1694.883753;6888.448354
TH;DEA;658.157143;771.1936813
TH;SEM;3717.309038;5360.39143
TH;SEO;355.9701493;0
TR;APP;465.1585715;0
TR;BM;3986.338462;9756.704663
TR;DEA;394.4313725;480.2521008
TR;SEM;3874.5;5534.360508
TR;SEO;1884.063004;0
TW;APP;4151.4;0
TW;BM;14779.28571;26341.89337
TW;DEA;2424.587912;3705.036819
TW;SEM;7277.395833;10576.12139
TW;SEO;508.902103;0
UK;APP;31209.10995;7167.019231
UK;BM;345595.6458;281397.4821
UK;DEA;53969.78102;43772.86411
UK;SEM;246703.0119;251110.9384
UK;SEO;86619.44888;0
US;APP;69283.71427;37759.41392
US;BM;898663.097;1075687.983
US;DEA;120647.0739;92488.44837
US;SEM;506277.1813;572806.6321
US;SEO;58538.04219;0
VN;APP;196.2376374;0
VN;BM;184.0116026;18.3437058
VN;DEA;0.262857143;0
VN;SEM;438.5247525;1182.8125
VN;SEO;2.854197349;0
ZA;APP;158.3772538;831.7087379
ZA;BM;959.6350037;6839.797907
ZA;DEA;226.2167983;563.2994924
ZA;SEM;1359.89011;2547.760504
ZA;SEO;257.2058824;0
UY;APP;205.7692308;0
UY;BM;1422.806638;0
UY;DEA;4.231359024;0
UY;SEM;748.3383085;1252.857143
UY;SEO;359.0526316;0
VN;APP;58.22353834;0
VN;BM;159.1399119;19.08339391
VN;DEA;216.9744652;340.425824
VN;SEM;766.3058146;1566.851595
VN;SEO;16.69172919;0
ZA;APP;1480.266667;812.5490196
ZA;BM;5963.809525;13642.80175
ZA;DEA;854.7053573;1700
ZA;SEM;5063.889673;8132.61143
ZA;SEO;962.1148461;0
