CountryKey;Department;Total Revenues;Total Spend
DE;DEA;52143.14576;43866.35102
DE;SEM;218305.55;189548.5825
DE;SEO;42716.96394;0
DK;APP;2111.544012;599.2101723
DK;BM;17128.41924;6795.431373
DK;DEA;3170.22449;4082.314561
DK;SEM;23627.4458;19117.04396
DK;SEO;2219.992997;0
EC;APP;97.96039604;0
EC;BM;508.3819242;0
EC;DEA;76.68804663;0
EC;SEM;52.40087464;0
EC;SEO;150.5968586;0
ES;APP;6774.389342;1268.78813
ES;BM;74468.08927;22531.61353
ES;DEA;13143.36242;12412.96875
ES;SEM;62952.92378;45138.02081
ES;SEO;23670.3;0
FI;APP;850.9578088;66.6407767
FI;BM;25427.62733;9431.978677
FI;DEA;2264.140746;3151.15102
FI;SEM;12624.125;12554.98809
FI;SEO;4418.80366;0
FR;APP;4368.655462;980.6708072
FR;BM;39096.8;13742.75352
FR;DEA;12451.36725;18123.28501
FR;SEM;58297.90475;60968.79502
FR;SEO;11125.54455;0
GR;APP;190.7216495;14.3877551
GR;BM;2841.2;144.1476418
GR;DEA;625.6116505;698.827292
GR;SEM;3123.598039;2713.757795
GR;SEO;1287.064677;0
HK;APP;18076.4785;2343.814081
HK;BM;30186.11042;27981.09244
HK;DEA;9458.128079;11766.76471
HK;SEM;7322.107317;9601.733333
HK;SEO;2145.891932;0
HR;APP;18.07142857;5.090909091
HR;BM;98.08394696;5.183079058
HR;DEA;51.60807779;23.6453202
HR;SEM;26.86607143;51.48879554
HR;SEO;9.53125;0
HU;APP;46.54;5.439560438
HU;BM;1185.448179;58.23103211
HU;DEA;434.4927536;464.5968586
HU;SEM;3492.274399;4521.326043
HU;SEO;158.2353741;0
ID;APP;3147.241983;1134.714286
ID;BM;7346.98901;29085.46193
ID;DEA;1487.808599;2032.014074
ID;SEM;6647.875456;10876.76572
ID;SEO;471.4271062;0
IE;APP;3297.210084;288.950495
IE;BM;29268.10035;672.2957145
IE;DEA;5267.190946;5520.389611
IE;SEM;21146.91877;24339.51444
IE;SEO;6154.207284;0
IL;APP;972;172.4431487
IL;BM;4984.503263;120.8696864
IL;DEA;750.1872866;1194.425626
IL;SEM;10615.02591;12158.33143
IL;SEO;373.2898752;0
IN;APP;2122.82;622.0157145
IN;BM;10922.45105;25544.88841
IN;DEA;1565.040816;2425.309404
IN;SEM;17196.56593;26312.46728
IN;SEO;2851.384389;0
IT;APP;14843.72925;3672.445055
IT;BM;97737.95122;29428.69874
IT;DEA;14215.41697;12814.33193
IT;SEM;80369.73214;72875.55241
IT;SEO;14194.64101;0
JP;APP;3945.6517;359.632653
JP;BM;11933.53715;83173.40102
JP;DEA;1248.672269;1458.467406
JP;SEM;4803.972992;7426.119912
JP;SEO;5646.285715;0
KR;APP;1990.114286;42.30790568
KR;BM;4392.847193;12903.34131
KR;DEA;540.4131867;1058.290179
KR;SEM;5169.362639;9661.129869
KR;SEO;379.1909477;0
MX;APP;5579.041935;1782.126374
MX;BM;37543.45865;36618.13807
MX;DEA;6073.202691;4810.909091
MX;SEM;34265.50505;46837.48319
MX;SEO;8836.285714;0
MY;APP;11701.14286;5354.69697
MY;BM;26128.48151;31887.057
MY;DEA;3208.02521;2843.539446
MY;SEM;17679.14286;25025.5884
MY;SEO;10719.23859;0
NL;APP;2213.771429;639.7842855
NL;BM;19610.82556;4933.51333
NL;DEA;6721.030221;8742.350458
NL;SEM;31377.66978;31256.55502
NL;SEO;3668.977909;0
NO;APP;882.432857;447.3333333
NO;BM;10017.87546;6779.087418
NO;DEA;3380.363095;4277.800866
NO;SEM;11090.06487;12184.42857
NO;SEO;710.04;0
NZ;APP;1462.190476;283.1864884
NZ;BM;13963.78022;26279.41108
NZ;DEA;1476.463932;2498.737864
NZ;SEM;16087.72176;17408.29275
NZ;SEO;2670.665245;0
PE;APP;133.2273047;0
PE;BM;873.3391944;0
PE;DEA;108.5204082;0
PE;SEM;126.6122449;0
PE;SEO;207.5510204;0
PH;APP;88.70588235;73.30572807
PH;BM;334.7755102;16.22746186
PH;DEA;51.8520667;169.1230551
PH;SEM;2135.219724;4164.738462
PH;SEO;126.9177489;0
PL;APP;480.3848396;13.30693069
PL;BM;11140.51429;6553.431345
PL;DEA;1981.223214;2761.901831
PL;SEM;11526.60749;14050.02263
PL;SEO;3381.579832;0
PT;APP;520.609059;151.6002815
PT;BM;5502.862745;2497.708738
PT;DEA;444.2206506;526.1974789
PT;SEM;5607.569954;4978.581738
PT;SEO;1597.235749;0
RO;APP;97.77777778;47.33094042
RO;BM;732.4790763;1373.857143
RO;DEA;332.4664723;346.6043381
RO;SEM;2324.330357;2886.710623
RO;SEO;142.161362;0
RS;APP;22.09124906;18.42211055
RS;BM;632.6634146;9.558173784
RS;DEA;300.4045262;505.2779734
RS;SEM;1081.254356;1562.694301
RS;SEO;272.8921569;0
RU;APP;694.4175822;839.5860056
RU;BM;3074.299517;887.7871147
RU;DEA;1108.508242;1613.29079
RU;SEM;5513.552728;7227.28641
RU;SEO;359.1613362;0
SE;APP;3472.30303;532.2121212
SE;BM;30868.55655;6971.184919
SE;DEA;6402.994924;8340.242507
SE;SEM;27635.63688;31134.17316
SE;SEO;2583.63969;0
SG;APP;9177.516036;2344.261224
SG;BM;26324.47944;44080.33059
SG;DEA;2805.74216;3654.857143
SG;SEM;11401.0559;18811.85348
SG;SEO;5586.119403;0
SI;APP;39.0584752;8.816326531
SI;BM;580.2857142;10.88921283
SI;DEA;163.5332835;183.6908213
SI;SEM;801.9885715;904.311813
SI;SEO;110.4565538;0
SK;APP;92.33449478;6.556245686
SK;BM;1003.841422;2936.293041
SK;DEA;18.79622915;21.06163887
SK;SEM;415.934181;574.361214
SK;SEO;55.58730159;0
TH;APP;177.7475728;130.9409341
TH;BM;621.7728938;13.78881987
TH;DEA;265.1722689;342.5114982
TH;SEM;3475.626822;4699.026874
TH;SEO;178.5360825;0
TR;APP;462.8282967;97.09821427
TR;BM;3578.212527;6248.973214
TR;DEA;138.6480118;163.7492711
TR;SEM;4338.28715;5565.028279
TR;SEO;1296.857143;0
TW;APP;3392.325715;837.7086557
TW;BM;7173.019;14716.94196
TW;DEA;1751.207466;1592.839286
TW;SEM;15927.08903;22536.94152
TW;SEO;854.6379064;0
UK;APP;31339.08515;3294.461538
UK;BM;205072.0911;55264.63924
UK;DEA;51612.1401;48305.50522
UK;SEM;199894.1479;160631.6602
UK;SEO;36463.27891;0
US;APP;65456.40777;12660.59084
US;BM;463509.6923;179011.3919
US;DEA;96305.54286;96190.59763
US;SEM;315711.4198;294799.0283
US;SEO;29588.67227;0
UY;APP;73.72538141;0
UY;BM;909.6373057;0
UY;DEA;26.72792534;0
UY;SEM;43.71014493;0
UY;SEO;81.79840462;0
VN;APP;58.51665435;45.81184669
VN;BM;202.6279762;8.625364434
VN;DEA;506.412088;655.2724737
VN;SEM;1154.933333;2853.505051
VN;SEO;13.16;0
ZA;APP;770.6873705;336.8418119
ZA;BM;4438.694903;15625.1342
ZA;DEA;610.8092892;756.1527579
ZA;SEM;6995.242718;10281.89786
ZA;SEO;867.6252693;0
