CountryKey;Department;Total Revenues;Total Spend
AA;APP;224.0098522;0
AA;BM;2722.488389;13394.13919
AA;DEA;99.25967631;0
AA;SEM;699.4831302;167.9001387
AA;SEO;542.6494845;0
AE;APP;2071.521866;145.3784978
AE;BM;8535.289415;6695.909091
AE;DEA;287.1372549;477.4371859
AE;SEM;2608.855749;3931.819941
AE;SEO;1371.250925;0
ALL;APP;229046.4394;9139.191919
ALL;BM;3215215.542;2552168.654
ALL;DEA;314486.3199;302485.2665
ALL;SEM;1856894.13;1823146.61
ALL;SEO;530009.9296;0
AR;APP;162.6511965;0
AR;BM;4559.635611;14673.7
AR;DEA;620.3406054;931.5942029
AR;SEM;1221.15942;1945.747412
AR;SEO;573.7846154;0
AT;APP;2429.737609;0
AT;BM;46998.49746;31328.21241
AT;DEA;2965.90625;2789.311355
AT;SEM;25325.81633;26662.33012
AT;SEO;6887.543417;0
AU;APP;11520;147.6053019
AU;BM;139815.0833;85031.53218
AU;DEA;13607.66337;15263.49783
AU;SEM;59269.81623;65594.73684
AU;SEO;34944.05275;0
BE;APP;1399.394456;0
BE;BM;27369.74227;35432.52245
BE;DEA;1462.010471;1573.928571
BE;SEM;14722.23529;15916.63366
BE;SEO;3464.666667;0
BG;APP;30.29407665;0
BG;BM;853.7231679;1406.199134
BG;DEA;1.112939417;0
BG;SEM;1350.056299;2156.749819
BG;SEO;317.5369458;0
BR;APP;4895.899654;2.395604395
BR;BM;74038.40474;59024.31567
BR;DEA;4240.119671;5774.836307
BR;SEM;26806.33083;38524.57573
BR;SEO;10190.70183;0
CA;APP;9182.658893;857.2665686
CA;BM;155816.8317;81715.87087
CA;DEA;14251.31237;14514.03498
CA;SEM;75271.21715;81247.00838
CA;SEO;16413.20868;0
CH;APP;4236.911498;0
CH;BM;41423.80724;10062.57576
CH;DEA;2628.565715;2624.243698
CH;SEM;25415.23423;29621.42857
CH;SEO;7594.653061;0
CL;APP;47.29017857;0
CL;BM;775.8291319;3857.968414
CL;DEA;276.3428571;416.0239342
CL;SEM;376.9800148;779.4439024
CL;SEO;146.5529496;0
CN;APP;636.6158112;0
CN;BM;598.2683985;5508.511592
CN;DEA;0.622009569;0
CN;SEM;252.0550595;1196.798834
CN;SEO;64.59330144;0
CO;APP;270.6450663;0
CO;BM;4491.725601;16995.86006
CO;DEA;585.1948051;658.4587913
CO;SEM;1175.850871;2499.652548
CO;SEO;671.4937083;0
CZ;APP;191.7407953;0
CZ;BM;4002.689755;2853.928934
CZ;DEA;619.9940782;764.1097818
CZ;SEM;3590.098522;4145.391753
CZ;SEO;385.789547;0
DE;APP;33110.9899;2028.944607
DE;BM;469498.7136;210024.2262
DE;DEA;45178.28277;43635.28571
DE;SEM;222525.4077;217050.9604
DE;SEO;97541.08374;0
DK;APP;2849.171287;0
DK;BM;32193.73134;24660.69388
DK;DEA;2736.236652;3668.830357
DK;SEM;26228.44292;25766.09148
DK;SEO;4017.481887;0
ES;APP;6758.147099;0
ES;BM;141067.3055;56819.37921
ES;DEA;27319.17526;22390.33493
ES;SEM;82435.52852;80769.86911
ES;SEO;60759.39487;0
FI;APP;1122.639594;8.021216406
FI;BM;48327.35714;21391.17279
FI;DEA;2361.814952;2470.339198
FI;SEM;14205.97403;12475.86207
FI;SEO;8541.793652;0
FR;APP;5232.065388;0
FR;BM;84098.89447;82642.57443
FR;DEA;14196.39561;16986.45335
FR;SEM;60722.65715;62262.85714
FR;SEO;20000.54;0
GR;APP;157.82;0
GR;BM;3957.544218;44.87804878
GR;DEA;536.8459932;475.4120879
GR;SEM;2458.581379;2283.284242
GR;SEO;2341.066964;0
HK;APP;19166.55446;66.59340662
HK;BM;67297.72;36913.42004
HK;DEA;9141.490307;8027.762594
HK;SEM;14451.88338;24354.79143
HK;SEO;4902.622449;0
HR;APP;0;0
HR;BM;0;0
HR;DEA;0;0
HR;SEM;0;0
HR;SEO;0;0
HU;APP;63.56066045;0
HU;BM;2092.191388;4609.639752
HU;DEA;192.0141443;241.0112192
HU;SEM;4413.667582;6327.86056
HU;SEO;330.625784;0
ID;APP;584.2109199;0
ID;BM;1635.332864;7011.082126
ID;DEA;157.979798;150.9022556
ID;SEM;428.2215743;850.1327561
ID;SEO;109.4552183;0
IE;APP;4302.556391;17.0821256
IE;BM;51177.30689;16092.9551
IE;DEA;5275.584668;6310.087583
IE;SEM;28236.53163;33967.45213
IE;SEO;13544.15068;0
IL;APP;516.3034861;0
IL;BM;4694.505494;8713.991838
IL;DEA;398.1728572;515.2232593
IL;SEM;5072.614939;7599.450338
IL;SEO;281.2135493;0
IN;APP;618.4965325;316.3571429
IN;BM;10809.80854;25316.02857
IN;DEA;20.63988095;0
IN;SEM;4968.39801;10530.0359
IN;SEO;1561.793103;0
IT;APP;12953.86466;0
IT;BM;127602.126;125153.5758
IT;DEA;19976.71429;19516.49429
IT;SEM;67271.6701;62590.71567
IT;SEO;22681.26733;0
JP;APP;760.06;0
JP;BM;4062.133333;27466.07872
JP;DEA;615.2121639;1025.697959
JP;SEM;5154.166043;9611.626263
JP;SEO;1755.224894;0
KR;APP;498.578908;0
KR;BM;1668.921752;4646.179469
KR;DEA;183.2857143;408.1517857
KR;SEM;1882.9681;2610.131429
KR;SEO;176.9059583;0
MX;APP;1286.872936;0
MX;BM;22143.19192;41328.36462
MX;DEA;2031.911663;2651.418521
MX;SEM;16031.02165;20595.1677
MX;SEO;4267.098446;0
MY;APP;5262.087342;260.9955818
MY;BM;15908;28350.62745
MY;DEA;581.6033286;860.691655
MY;SEM;2544.107704;4444.880383
MY;SEO;6126.004307;0
NL;APP;3100.240897;57.21288515
NL;BM;39036.42437;34904.2043
NL;DEA;5183.449082;4205.561905
NL;SEM;33698.01332;34167.32143
NL;SEO;6499.152709;0
NO;APP;1088.394914;11.43437274
NO;BM;23383.21616;21474.16124
NO;DEA;3407.583911;3863.969188
NO;SEM;17572.70208;20626.01036
NO;SEO;1256.062857;0
NZ;APP;1439.956268;110.4285714
NZ;BM;26824.94505;21000.36134
NZ;DEA;1118.687724;2143.309869
NZ;SEM;15384.20831;16623.95899
NZ;SEO;4692.231862;0
PH;APP;27.50728863;0
PH;BM;633.1874566;1019.507389
PH;DEA;6.172822298;0
PH;SEM;610.08;1018.633541
PH;SEO;179.4129353;0
PL;APP;559.9;25.06204906
PL;BM;16546.45361;15523.07107
PL;DEA;1488.17734;2289.152661
PL;SEM;8852.292929;10749.21254
PL;SEO;4884.685714;0
PT;APP;507.5339806;0
PT;BM;9892.014357;7929.054947
PT;DEA;856.1297444;977.5467466
PT;SEM;5374.486825;5059.022946
PT;SEO;3037.355769;0
RO;APP;47.68831169;0
RO;BM;661.042274;60.17142855
RO;DEA;1.364605544;0
RO;SEM;1605.330573;3168.788515
RO;SEO;156.4761905;0
RS;APP;24.94385217;0
RS;BM;646.7944249;2271.55587
RS;DEA;234.8486981;379.2746114
RS;SEM;798.4565536;1409.487437
RS;SEO;332.5105149;0
RU;APP;1041.230769;965.2167731
RU;BM;7106.296975;10183.628
RU;DEA;282.5242718;662.2885572
RU;SEM;3472.722428;5742.90525
RU;SEO;688.7128129;0
SE;APP;4022.110553;0
SE;BM;60049.46066;46043.47642
SE;DEA;4439.75393;6119.569378
SE;SEM;27668.44839;32535.9011
SE;SEO;4759.285714;0
SG;APP;5736.430793;262.2857143
SG;BM;30088.28027;30363.09547
SG;DEA;2527.21978;3203.893962
SG;SEM;4989.060043;10287.47383
SG;SEO;5833.502439;0
SI;APP;25.27472527;0
SI;BM;682.5140124;0
SI;DEA;176.2680412;200.6142857
SI;SEM;821.3175425;1109.685571
SI;SEO;207.3134328;0
SK;APP;0;0
SK;BM;0;0
SK;DEA;0;0
SK;SEM;0;371.1592618
SK;SEO;0;0
TH;APP;287.3816425;0
TH;BM;1901.455497;2949.625715
TH;DEA;615.1720117;593.747308
TH;SEM;3301.354286;6743.630168
TH;SEO;360.1485149;0
TR;APP;263.76;0
TR;BM;3022.983972;9493.982141
TR;DEA;302.7958188;434.0721649
TR;SEM;1441.826882;1805.386139
TR;SEO;1027.840464;0
TW;APP;5817.904761;0
TW;BM;24554.53403;89812.9601
TW;DEA;1887.466951;3076.673568
TW;SEM;7225.388928;10557.78462
TW;SEO;656.6483514;0
UK;APP;24523.75173;744.5286406
UK;BM;433116.8347;243569.8992
UK;DEA;36904.98776;29305.21008
UK;SEM;246940.5604;256524.1866
UK;SEO;92170.49261;0
US;APP;61651.02913;3986.016807
US;BM;1008026.859;951240.7293
US;DEA;99658.85716;92263.08152
US;SEM;463068.6291;449194.1518
US;SEO;59087.44031;0
VN;APP;7.25388601;0
VN;BM;123.5657143;810.8542421
VN;DEA;0;0
VN;SEM;539.1369047;1193.461265
VN;SEO;2.36861584;0
ZA;APP;51.85714286;0
ZA;BM;988.6567164;744.3414967
ZA;DEA;245.5772006;315.5169082
ZA;SEM;2232;4431.850682
ZA;SEO;275.4483734;0
UY;APP;287.2087913;0
UY;BM;1858.284286;0
UY;DEA;7.141442574;0
UY;SEM;1.839285938;0
UY;SEO;236.9650148;0
VN;APP;51.79405381;0
VN;BM;114.3690474;10.83743842
VN;DEA;89.53846154;105.1794512
VN;SEM;564.6336634;1122.629932
VN;SEO;13.78238342;0
ZA;APP;1430.075188;1089.933285
ZA;BM;3545.267327;12516.43523
ZA;DEA;646.6373626;1010.793651
ZA;SEM;6988.391995;9631.1
ZA;SEO;837.8497789;0
