CountryKey;Department;Total Revenues;Total Spend
NZ;BM;19908.37267;13901.57967
NZ;DEA;2368.833678;2891.448276
NZ;SEM;13071.70028;14994.33478
NZ;SEO;3512.061224;0
PH;APP;109.0571429;0
PH;BM;518.217143;37.04081633
PH;DEA;19.37257717;31.96097561
PH;SEM;1041.100478;1916.19959
PH;SEO;101.3777113;0
PL;APP;846.823364;0
PL;BM;25816.68367;40584.91157
PL;DEA;3617.8125;3994.824016
PL;SEM;20967.05995;26115.39529
PL;SEO;6862.17113;0
PT;APP;1175.605245;1.260504201
PT;BM;22980.05506;18880.06286
PT;DEA;5099.080141;4680.913706
PT;SEM;24399.41429;22821.14286
PT;SEO;5381.221154;0
RO;APP;286.6023927;0
RO;BM;2103.73913;5070.13198
RO;DEA;4.947916667;0
RO;SEM;6971.66143;9534.445249
RO;SEO;364.6020906;0
RS;APP;36.38647343;0
RS;BM;1602.356407;3232.882602
RS;DEA;1079.200893;737.4719524
RS;SEM;3248.228571;4039.563837
RS;SEO;548.9203161;0
RU;APP;1278.04878;0
RU;BM;8608.564593;26134.63462
RU;DEA;1818.142857;2970.546219
RU;SEM;9602.416789;16375.68159
RU;SEO;850.6910626;0
SE;APP;5523.359653;2444.13633
SE;BM;46581.59184;49480.76
SE;DEA;5652.741117;8234.63857
SE;SEM;46723.85788;41599.04762
SE;SEO;5083.747813;0
SG;APP;6829.62;2048.354342
SG;BM;22466.38393;42334.74227
SG;DEA;1530.904523;2238.232143
SG;SEM;6574.62857;12168.45655
SG;SEO;4431.952613;0
SI;APP;95.4213198;0
SI;BM;2442.624133;4823.948718
SI;DEA;870.244898;640.9937889
SI;SEM;3843.827106;4612.225641
SI;SEO;778.2680412;0
SK;APP;31;0
SK;BM;796.6676094;4.616690241
SK;DEA;1.03030303;0
SK;SEM;895.8333333;1224.372125
SK;SEO;71.61309526;0
TH;APP;360.8484848;2.076190476
TH;BM;934.8017495;29.41496599
TH;DEA;343.902439;465
TH;SEM;3136.043956;6165.809522
TH;SEO;233.5623693;0
TR;APP;1047.204969;0.630952381
TR;BM;6697.697641;18635.83333
TR;DEA;951.84689;1376.33453
TR;SEM;4022.525436;5430.574376
TR;SEO;2289.869505;0
TW;APP;3214.789916;166.1932367
TW;BM;9056.351019;25019.40489
TW;DEA;2240.336996;2986.5
TW;SEM;12981.31677;18699.1356
TW;SEO;365.4256259;0
UK;APP;34270.43265;11041.37491
UK;BM;313421.2715;367205.6277
UK;DEA;74113.60448;84239.21464
UK;SEM;384003.7668;320943.5354
UK;SEO;79922.54599;0
US;APP;94278.68409;21113.82857
US;BM;1162745.796;1349373.427
US;DEA;154295.068;170395.4226
US;SEM;733500.8467;633958.9985
US;SEO;86454.71154;0
VN;APP;134.0483092;2.453296703
VN;BM;461.5611193;1678.501488
VN;DEA;60.35242929;259.2642857
VN;SEM;1309.340877;2915.076479
VN;SEO;6.089108911;0
ZA;APP;715;662.4972529
ZA;BM;3293.681319;13127.01942
ZA;DEA;885.84127;1744.978811
ZA;SEM;4887.458333;8485.767859
ZA;SEO;459.9708455;0
UY;APP;217.2588832;0
UY;BM;1415.656856;0
UY;DEA;4.541510995;0
UY;SEM;748.3383085;1259.028853
UY;SEO;369.6650246;0
VN;APP;53.51020429;0
VN;BM;158.3238097;19.68287225
VN;DEA;231.5139912;342.0703932
VN;SEM;743.8773517;1621.966978
VN;SEO;18.26477173;0
ZA;APP;1594.133333;837.1717172
ZA;BM;5904.17143;13369.94572
ZA;DEA;841.5560441;1760.406091
ZA;SEM;5038.944404;8427.576611
ZA;SEO;1001.38484;0
