CountryKey;Department;Total Revenues;Total Spend
PL;SEM;5353.364434;6175.839469
PL;SEO;3972.372671;0
PT;APP;389.809993;0
PT;BM;5768.829268;1850.686813
PT;DEA;319.2879581;330.0532213
PT;SEM;2664.395605;3351.817378
PT;SEO;1811.837129;0
RO;APP;43.65156795;0
RO;BM;688.7536232;444.5082556
RO;DEA;1.50310559;0
RO;SEM;1197.101845;1908.542422
RO;SEO;135.7142857;0
RS;APP;9.006526467;0
RS;BM;272.5979381;0
RS;DEA;196.9791816;201.6604555
RS;SEM;314.4615385;733.1963404
RS;SEO;220.5596465;0
RU;APP;818.2857141;0
RU;BM;4901.130374;9626.766486
RU;DEA;449.8241758;482.4670051
RU;SEM;1872.369338;3309.165049
RU;SEO;391.7416268;0
SE;APP;4795.248626;626.2857142
SE;BM;72831.97545;54150.06595
SE;DEA;2709.257143;4314.572864
SE;SEM;31173.03682;29044.89524
SE;SEO;5161.241379;0
SG;APP;3500.218234;32.64248705
SG;BM;17322.84314;14669.12892
SG;DEA;1619.46798;1596.8392
SG;SEM;2094.095238;3552.271777
SG;SEO;2893.430022;0
SI;APP;27.65217391;0
SI;BM;540.0282886;388.8231966
SI;DEA;94.50592337;135.0457424
SI;SEM;701.0982141;1205.120114
SI;SEO;119.5053305;0
SK;APP;0;0
SK;BM;0;0
SK;DEA;0;0
SK;SEM;0;309.375
SK;SEO;0;0
TH;APP;121.2987013;0
TH;BM;1186.391753;5.879175552
TH;DEA;388.3834197;386.2535014
TH;SEM;1768.996299;3433.367054
TH;SEO;270.6785714;0
TR;APP;304.2008487;0
TR;BM;2979.750347;23183.40763
TR;DEA;268.7142857;255.1538462
TR;SEM;1159.472983;1595.142857
TR;SEO;796.8403363;0
TW;APP;1385.564835;0
TW;BM;4127.142857;17823.42857
TW;DEA;2151.501831;1980.756302
TW;SEM;10060.23037;16064.48528
TW;SEO;145.7905759;0
UK;APP;26534.9208;161.5609756
UK;BM;419260.3168;234335.832
UK;DEA;42700.82872;35136.88855
UK;SEM;230561.9099;212925.6049
UK;SEO;61379.88209;0
US;APP;29792.25331;14269.8022
US;BM;482424.8147;740603.9234
US;DEA;112793.9464;94463.9768
US;SEM;177680;155781.4003
US;SEO;27814.08066;0
VN;APP;0;0
VN;BM;31.33678756;7.679779159
VN;DEA;0;0
VN;SEM;65.58911567;386.1303745
VN;SEO;1.014354067;0
ZA;APP;39.80769231;0
ZA;BM;749.9469386;3867.361954
ZA;DEA;2.115183246;0
ZA;SEM;1400.555024;2543.465901
ZA;SEO;200.1449275;0
UY;APP;349.4978782;403.1399418
UY;BM;2467.033873;0
UY;DEA;70.80792871;0
UY;SEM;130.9336981;0
UY;SEO;265.2893774;0
VN;APP;53.18903333;122.7542855
VN;BM;147.630662;3858.157434
VN;DEA;528.2361515;880.3951672
VN;SEM;514.7703817;1046.138614
VN;SEO;6.480836098;0
ZA;APP;967.4202899;646.4652204
ZA;BM;6192.686567;9030.933333
ZA;DEA;862.4803314;1120.847092
ZA;SEM;6841.697641;11119.66964
ZA;SEO;1171.742707;0
