CountryKey;Department;Total Revenues;Total Spend
HU;SEM;5994.988887;8182.046376
HU;SEO;450.6584166;0
ID;APP;470.476145;0
ID;BM;1274.617719;4620.965637
ID;DEA;236.6553223;406.7499983
ID;SEM;1422.433173;2981.202263
ID;SEO;122.642837;0
IE;APP;2461.949585;296.3183895
IE;BM;29160.04095;13294.50172
IE;DEA;5906.525348;6790.324347
IE;SEM;25077.20311;31693.73056
IE;SEO;7158.31728;0
IL;APP;1474.860597;938.1994637
IL;BM;7719.096966;6372.881828
IL;DEA;1123.801482;1302.210297
IL;SEM;12889.55543;16610.85165
IL;SEO;509.7110365;0
IN;APP;1167.391493;0
IN;BM;6330.54581;25493.32914
IN;DEA;10.83855324;0
IN;SEM;3146.252691;6022.029104
IN;SEO;1064.371942;0
IT;APP;12557.21154;1455.361673
IT;BM;115051.0774;133629.6716
IT;DEA;28440.06193;25214.29817
IT;SEM;80855.53483;86175.3764
IT;SEO;20212.87218;0
JP;APP;1468.567185;186.9360949
JP;BM;5149.516391;11089.70332
JP;DEA;909.747528;1205.843496
JP;SEM;4846.973963;8458.184081
JP;SEO;2943.460212;0
KR;APP;1124.11826;0
KR;BM;2619.456716;15580.2994
KR;DEA;216.1776929;416.0457964
KR;SEM;3057.94188;4697.334245
KR;SEO;267.0189703;0
MX;APP;1956.389481;0
MX;BM;21433.0753;29200.57221
MX;DEA;1992.289841;2767.656647
MX;SEM;13903.64424;19632.64619
MX;SEO;5471.86353;0
MY;APP;2092.116857;0
MY;BM;5235.031643;6164.88941
MY;DEA;723.9119847;897.5465328
MY;SEM;2674.48;4508.977891
MY;SEO;1957.852615;0
NL;APP;2365.297437;329.9277503
NL;BM;24862.10079;40932.34614
NL;DEA;6568.121725;9664.111356
NL;SEM;35194.38148;28279.38354
NL;SEO;4490.034543;0
NO;APP;1314.46091;560.6334842
NO;BM;20325.91048;27826.36305
NO;DEA;3348.06899;4395.923249
NO;SEM;20467.83504;24807.88936
NO;SEO;1448.167388;0
NZ;APP;870.2097505;243.7565651
NZ;BM;9983.424112;6945.775483
NZ;DEA;1183.930315;1412.004443
NZ;SEM;5515.780699;6496.27451
NZ;SEO;1678.894518;0
PH;APP;87.90329669;0
PH;BM;506.502209;1974.171598
PH;DEA;24.2892846;83.12366999
PH;SEM;629.7585408;1336.122594
PH;SEO;70.39951412;0
PL;APP;456.9251463;0
PL;BM;12656.87024;26639.26918
PL;DEA;1857.424349;2165.151386
PL;SEM;11911.52439;14268.20977
PL;SEO;3365.993266;0
PT;APP;474.8366013;0
PT;BM;11870.84399;10187.52299
PT;DEA;1593.752776;1387.335429
PT;SEM;10490.88851;11801.99282
PT;SEO;3212.061646;0
RO;APP;198.1816474;0
RO;BM;1588.775359;2697.939503
RO;DEA;4.042789854;0
RO;SEM;4971.489152;7600.941916
RO;SEO;255.0081581;0
RS;APP;20.70500928;0
RS;BM;1224.355401;2168.83386
RS;DEA;682.789902;310.4840998
RS;SEM;2750.512822;3516.282025
RS;SEO;458.8733431;0
RU;APP;801.31209;0
RU;BM;5369.47135;11631.81771
RU;DEA;546.282859;1503.71384
RU;SEM;4012.015442;5756.113506
RU;SEO;581.9694215;0
SE;APP;3791.668128;1205.077692
SE;BM;35114.16521;50821.08363
SE;DEA;3173.736805;5519.746344
SE;SEM;42249.86568;42263.40985
SE;SEO;3770.460964;0
SG;APP;2862.210873;876.4475108
SG;BM;12216.21649;17001.79592
SG;DEA;830.600765;1108.381753
SG;SEM;3598.432707;5575.875862
SG;SEO;2430.378914;0
SI;APP;60.04761904;0
SI;BM;1346.282051;2737.290309
SI;DEA;475.311817;365.0686752
SI;SEM;2274.16402;3211.02051
SI;SEO;436.6042791;0
SK;APP;1.024179073;0
SK;BM;1057.656427;1690.958549
SK;DEA;0.235275323;0
SK;SEM;596.8368237;662.542938
SK;SEO;57.67766497;0
TH;APP;444.0860134;0
TH;BM;808.7804451;6073.055163
TH;DEA;320.1181592;305.770227
TH;SEM;2426.876732;4157.219281
TH;SEO;162.7173642;0
TR;APP;1009.0765;0
TR;BM;6862.92649;13076.77316
TR;DEA;1086.226713;1072.872992
TR;SEM;6267.272919;7663.753541
TR;SEO;2342.557966;0
TW;APP;1826.344405;55.06241332
TW;BM;4762.979212;12430.97596
TW;DEA;1431.718543;1589.709193
TW;SEM;5456.59878;7416.819123
TW;SEO;219.7454572;0
UK;APP;16571.2312;2575.548233
UK;BM;173807.0393;185294.0585
UK;DEA;44082.26601;50018.51615
UK;SEM;177545.6715;173487.8678
UK;SEO;39471.70466;0
US;APP;57449.82289;11133.52342
US;BM;687761.1897;981704.8015
US;DEA;117725.1808;105374.8696
US;SEM;346856.3246;391068.4815
US;SEO;61161.97274;0
VN;APP;82.83549728;0
VN;BM;195.2839939;1942.520845
VN;DEA;0.074764205;0
VN;SEM;891.8518519;2114.665527
VN;SEO;3.770657038;0
ZA;APP;131.6211798;96.72834938
ZA;BM;1386.479803;4565.583221
ZA;DEA;336.9108049;419.7360651
ZA;SEM;1971.760329;3571.147221
ZA;SEO;192.4091888;0
UY;APP;108.7066951;0
UY;BM;711.8347339;0
UY;DEA;2.128397988;0
UY;SEM;374.2808799;633.0068781
UY;SEO;195.3608247;0
VN;APP;27.72549445;0
VN;BM;76.11721622;9.124826699
VN;DEA;109.6098065;165.2552544
VN;SEM;405.2265548;768.0645074
VN;SEO;8.997424496;0
ZA;APP;747.25;402.7210884
ZA;BM;2953.267022;6362.853404
ZA;DEA;416.611903;898.8647556
ZA;SEM;2482.479587;3870.460418
ZA;SEO;495.6724717;0
