CountryKey;Department;Total Revenues;Total Spend
NL;BM;38521.90157;26955.63225
NL;DEA;4004.506122;3665.733333
NL;SEM;25700.98039;27001.15476
NL;SEO;5524.337662;0
NO;APP;942.765205;0
NO;BM;21808.22469;24829.05248
NO;DEA;2500.461538;2899.360341
NO;SEM;12057.37;16928.27292
NO;SEO;1206.931937;0
NZ;APP;1251.839196;305.6
NZ;BM;28307.46269;25007.79899
NZ;DEA;931.9014778;1825.432901
NZ;SEM;12229.21167;12414.93698
NZ;SEO;3012.087912;0
PH;APP;0.463556852;0
PH;BM;467.6424908;1645.674286
PH;DEA;6.317300789;0
PH;SEM;397.0931677;614.5799572
PH;SEO;143.2878255;0
PL;APP;461.9131652;0
PL;BM;16117.20058;15463.85861
PL;DEA;2728.478049;4352.628866
PL;SEM;7858.165803;8119.276969
PL;SEO;3875.204713;0
PT;APP;363.8686869;0
PT;BM;6895.699406;3489.669096
PT;DEA;493.7582417;588.124098
PT;SEM;3772.514286;3894.726869
PT;SEO;2197.57732;0
RO;APP;49.05686549;0
RO;BM;673.032738;1795.382395
RO;DEA;2.715700142;0
RO;SEM;1275.91342;2039.621849
RO;SEO;139.3891626;0
RS;APP;10.46336047;0
RS;BM;330.0826686;0
RS;DEA;137.4560439;272.4244898
RS;SEM;490.5714286;1007.73399
RS;SEO;208.731879;0
RU;APP;1094.164948;1561.459341
RU;BM;5251.052083;9984.737058
RU;DEA;114.5700071;408.4163265
RU;SEM;2411.79676;4278.137676
RU;SEO;482.0109364;0
SE;APP;3852.501813;134.81276
SE;BM;49057.28155;30897.60696
SE;DEA;3370.646928;3842.237609
SE;SEM;26498.46539;23932.15584
SE;SEO;4228.27347;0
SG;APP;3203.142857;804.4230769
SG;BM;16458.31532;16078.0758
SG;DEA;1371.986607;1531.435407
SG;SEM;1829.922705;3657.323012
SG;SEO;3200.869565;0
SI;APP;28.14507772;0
SI;BM;632;962.0332869
SI;DEA;154.655295;171.7820324
SI;SEM;747.2410256;1063.412618
SI;SEO;136.4380952;0
SK;APP;0;0
SK;BM;0;0
SK;DEA;0;0
SK;SEM;0;270.2985075
SK;SEO;0;0
TH;APP;82.44582469;0
TH;BM;1326.725275;16
TH;DEA;437.7468542;412.4411547
TH;SEM;2162.258242;5317.852263
TH;SEO;296.8269231;0
TR;APP;171.0570021;0
TR;BM;2803.171279;5968.819943
TR;DEA;258.2663691;322.6524301
TR;SEM;1155.607143;1618.115183
TR;SEO;758.0014074;0
TW;APP;751.0372026;0
TW;BM;1746.676692;224.7091575
TW;DEA;1378.133333;1560.65742
TW;SEM;6047.401644;8142.333333
TW;SEO;107.6002815;0
UK;APP;20278.96104;334.179676
UK;BM;318859.9863;226782.7311
UK;DEA;30308.32613;33831.27551
UK;SEM;192601.3196;163844.5772
UK;SEO;71744.88083;0
US;APP;37399.75;9312.400895
US;BM;782449.7848;972443.089
US;DEA;78123.60396;79318.94995
US;SEM;295459.9293;306638.6059
US;SEO;44281.87962;0
VN;APP;0.151178918;0
VN;BM;55.82089552;4.136330675
VN;DEA;0;0
VN;SEM;379.8925035;1672.258503
VN;SEO;2.174757282;0
ZA;APP;40.72727273;0
ZA;BM;555.8635393;164.1516035
ZA;DEA;81.38;166.5714286
ZA;SEM;2525.676768;4349.021189
ZA;SEO;226.6995074;0
UY;APP;225.3672473;0.297143
UY;BM;1867.494949;0
UY;DEA;34.83799691;0
UY;SEM;23.95741779;0
UY;SEO;205.9787837;0
VN;APP;50.24365482;10.85714286
VN;BM;119.0962097;13.68681298
VN;DEA;277.9619985;347.2814708
VN;SEM;514.9090909;1011.818953
VN;SEO;9.761672683;0
ZA;APP;956.8090659;646.8850176
ZA;BM;3918.186528;13128.58815
ZA;DEA;714.1796322;895.1615221
ZA;SEM;5795.06556;10452.81675
ZA;SEO;876.9611723;0
