CountryKey;Department;Total Revenues;Total Spend
CN;BM;458.5802651;1516.197377
CN;DEA;0.28989547;0
CN;SEM;234.7923417;1964.695652
CN;SEO;67.92153959;0
CO;APP;313.5338346;0
CO;BM;4245.504486;15526.29429
CO;DEA;405.1868132;439.9573561
CO;SEM;981.7931034;1912.572816
CO;SEO;718.9196871;0
CZ;APP;187.2605042;33.7815126
CZ;BM;4530.498542;5564.494451
CZ;DEA;529.6960784;795.0790568
CZ;SEM;4134.653465;5164.830918
CZ;SEO;494.9547739;0
DE;APP;26904.48319;2521.913165
DE;BM;402217.5758;210527.5714
DE;DEA;41711.65445;47666.12745
DE;SEM;231801.8719;202388.4058
DE;SEO;84158.12163;0
DK;APP;2290.395604;88.04020101
DK;BM;29874.7521;30730.76143
DK;DEA;3889.301587;4565.603329
DK;SEM;21967.53;22948.73178
DK;SEO;3924.960641;0
ES;APP;7521.450217;68.99512195
ES;BM;167896.6941;79261.3202
ES;DEA;19190.11483;20141.67406
ES;SEM;89910.30542;81870.84058
ES;SEO;55596.0333;0
FI;APP;965.5897436;24.89198606
FI;BM;41185.74757;25094.02597
FI;DEA;2645.359707;4387.094506
FI;SEM;11500.75914;11853.44607
FI;SEO;7769.99313;0
FR;APP;6133.095727;468.0312722
FR;BM;70757.54566;89167.03627
FR;DEA;12251.10325;15205.6446
FR;SEM;73798.23214;63278.11765
FR;SEO;20479.01571;0
GR;APP;246.2647719;0
GR;BM;5479.152806;6546.122448
GR;DEA;951.3176146;632.3109245
GR;SEM;3642.696599;3628.285714
GR;SEO;2855.685279;0
HK;APP;19530.7563;126.2770998
HK;BM;59300.46154;29854.6537
HK;DEA;9232.457144;9042.193824
HK;SEM;13370.63736;20186.8
HK;SEO;5062.82699;0
HR;APP;0;0
HR;BM;0;0
HR;DEA;0;0
HR;SEM;0;0
HR;SEO;0;0
HU;APP;49.14848698;0
HU;BM;2177.473531;6478.07143
HU;DEA;147.5457875;140.5829146
HU;SEM;4903.046632;6104.192893
HU;SEO;301.8090452;0
ID;APP;914.570007;93.82578395
ID;BM;2507.28022;10091.32622
ID;DEA;359.8607687;444.5421246
ID;SEM;189.3245421;464.6073298
ID;SEO;154.9788107;0
IE;APP;3974.738916;0
IE;BM;51188.90432;17776.73274
IE;DEA;3927.560224;6504.236453
IE;SEM;29514.91317;34534.887
IE;SEO;12332.17391;0
IL;APP;956.7098214;0
IL;BM;9634.63348;17080
IL;DEA;648.822857;830.1978021
IL;SEM;10321.04072;15504.48373
IL;SEO;640.2652015;0
IN;APP;753.6116505;815.5841435
IN;BM;12304.89155;36723.84615
IN;DEA;20.61162958;0
IN;SEM;6657.502043;11095.20522
IN;SEO;1655.360406;0
IT;APP;14121.16751;1631.583333
IT;BM;154834.4353;108278.8294
IT;DEA;17989.02857;18320.6715
IT;SEM;98735.33833;104401.6708
IT;SEO;28409.8228;0
JP;APP;632.8287209;0
JP;BM;3871.735192;3086.748768
JP;DEA;704.9897469;1096.493507
JP;SEM;6667.648665;12432.79121
JP;SEO;1420.8;0
KR;APP;1072.372549;83.97321427
KR;BM;4388.61516;25126.56867
KR;DEA;209.3926777;398.9948718
KR;SEM;3174.663946;6264.94898
KR;SEO;387.1570718;0
MX;APP;1356.191388;295.5223881
MX;BM;23630.28017;43703.7114
MX;DEA;1981.736695;2873.287765
MX;SEM;15412.42857;21212.36991
MX;SEO;5300.146518;0
MY;APP;4482.57415;394.8941009
MY;BM;16436.60572;17440.7067
MY;DEA;1048.701298;1531.806174
MY;SEM;4945.366208;9951.98995
MY;SEO;5154.013463;0
NL;APP;2840.174757;102.217484
NL;BM;41878.89881;23904.34753
NL;DEA;5524.59857;7172.666171
NL;SEM;34303.31572;36877.78609
NL;SEO;5833.181134;0
NO;APP;941.4411151;67.73
NO;BM;25536.06061;23055.12953
NO;DEA;3993.569208;5453.011206
NO;SEM;17386.10572;20823.69131
NO;SEO;1623.818953;0
NZ;APP;1621.507853;0
NZ;BM;25637.22449;20155.09475
NZ;DEA;2104.872253;3487.752577
NZ;SEM;12803.69849;12287.73333
NZ;SEO;3929.011964;0
PH;APP;71.23223441;135.357513
PH;BM;431.666899;3.1875
PH;DEA;7.475943746;0
PH;SEM;1152.274618;2733.19403
PH;SEO;107.52;0
PL;APP;611.1428574;65.06258505
PL;BM;20406.23923;27507.99857
PL;DEA;1463.076923;2132.957367
PL;SEM;11812.28572;13012.63682
PL;SEO;5812.919256;0
PT;APP;798.9282016;0
PT;BM;14895.5267;10085.80544
PT;DEA;1403.14149;1152.799408
PT;SEM;11860.14286;11948.43064
PT;SEO;4359.8557;0
RO;APP;62.57975034;0
RO;BM;1083.385499;1395.811373
RO;DEA;2.051813472;0
RO;SEM;2715.161711;4337.929293
RO;SEO;212.5838509;0
RS;APP;18.6074896;0
RS;BM;426.031746;379.8029557
RS;DEA;294.3500374;404.8398268
RS;SEM;919.8666667;2160.373512
RS;SEO;280.9877961;0
RU;APP;1291.694286;1283.519545
RU;BM;7895.638191;11006.62799
RU;DEA;317.7639752;594.2589286
RU;SEM;4595.586309;8460.410256
RU;SEO;773.7725949;0
SE;APP;4200.952381;87.14429291
SE;BM;52328.05332;42350.8254
SE;DEA;5751.074762;8303.144291
SE;SEM;33066.85417;33146.82
SE;SEO;4818.750512;0
SG;APP;5638.319328;135.3071429
SG;BM;31327.99434;29088.90549
SG;DEA;3589.771429;3739.647908
SG;SEM;7231.019417;12573.72286
SG;SEO;6514.975845;0
SI;APP;43.78325123;0
SI;BM;1189.34715;2102.093324
SI;DEA;324.8683474;266.9857143
SI;SEM;1352.796622;1876.982143
SI;SEO;307.0319001;0
SK;APP;0;0
SK;BM;32.91428571;0.155572176
SK;DEA;0.158730159;0
SK;SEM;1.3;594.3174601
SK;SEO;3.15942029;0
TH;APP;724.2693876;1062.748718
TH;BM;1820.664835;5860.492519
TH;DEA;1103.911635;1197.82
TH;SEM;4667.506358;8906.163888
TH;SEO;404.2176871;0
TR;APP;464.0682927;0
TR;BM;5223.425743;24165.87776
TR;DEA;350.310559;502.1428572
TR;SEM;2029.112195;3330.137931
TR;SEO;1432.561276;0
TW;APP;3988.470267;0
TW;BM;15998.43137;28576.77731
TW;DEA;1803.227053;2885.413691
TW;SEM;7535.673471;10676.87342
TW;SEO;562.9270833;0
UK;APP;26646.77188;2700.985507
UK;BM;314040.1027;236822.7483
UK;DEA;37411.11689;34896.18956
UK;SEM;208027.7143;193545.7143
UK;SEO;84193.64564;0
US;APP;48922.31898;10761.6
US;BM;861834.4414;953779.8005
US;DEA;133160.8242;90029.87481
US;SEM;453792.3251;399563.0198
US;SEO;44260.70813;0
VN;APP;91.30827067;0
VN;BM;609.2390668;8374.979167
VN;DEA;0;0
VN;SEM;1418.574257;3140.213592
VN;SEO;8.142139266;0
ZA;APP;44.37267081;0
ZA;BM;683.5189505;365.2057416
ZA;DEA;141.2727273;247.7403916
ZA;SEM;1211.562771;2279.262857
ZA;SEO;266.9117647;0
UY;APP;199.4409937;0
UY;BM;1181.823403;0
UY;DEA;5.46875;0
UY;SEM;207.7033493;215.0338164
UY;SEO;248.9248897;0
VN;APP;81.62449;0
VN;BM;310.7871719;7826.976193
VN;DEA;170.2318623;215.3567764
VN;SEM;1202.680203;2781.462857
VN;SEO;19.56935797;0
ZA;APP;1579.082161;859.2332362
ZA;BM;4167.002091;14014.5445
ZA;DEA;643.9448878;1122.752976
ZA;SEM;5724.727273;8582.571429
ZA;SEO;825.3797187;0
