CountryKey;Department;Total Revenues;Total Spend
HU;APP;69.36970568;0
HU;BM;2051.415316;1714.207143
HU;DEA;246.9816124;346.8926863
HU;SEM;3096.803922;4181.326531
HU;SEO;227.1755102;0
ID;APP;638.6769231;0
ID;BM;1509.755895;5930.236024
ID;DEA;218.7628294;452.3799855
ID;SEM;1525.405483;2957.884615
ID;SEO;166.8005953;0
IE;APP;3848.405715;247.2160804
IE;BM;38568.07792;22513.47353
IE;DEA;7862.87857;7497.115648
IE;SEM;31925.37771;36974.81865
IE;SEO;9865.943453;0
IL;APP;2921.923521;532.4158416
IL;BM;14293.28572;12934.60318
IL;DEA;2215.15528;3925.2223
IL;SEM;20774.67857;24655.35645
IL;SEO;969.6040609;0
IN;APP;2284.324607;0
IN;BM;14815.60495;59903.49852
IN;DEA;185.795122;343.5064935
IN;SEM;8638.534159;12999.14145
IN;SEO;2781.714286;0
IT;APP;12157.96703;475.6938776
IT;BM;126493.826;112250.0571
IT;DEA;25088.85714;26922.54464
IT;SEM;80435.28083;69076.87076
IT;SEO;21310.26667;0
JP;APP;3955.294036;42.63757917
JP;BM;19434.03571;68418.43299
JP;DEA;2926.411765;4703.79798
JP;SEM;16347.19212;24491.7337
JP;SEO;8021.513281;0
KR;APP;3089.838755;0.145100972
KR;BM;6512.133333;40481.09451
KR;DEA;117.2303486;281.9120879
KR;SEM;3445.677656;5398.771019
KR;SEO;826.3740794;0
MX;APP;2118.200849;0
MX;BM;20621.62181;49310.0015
MX;DEA;2373.066762;2458.034843
MX;SEM;21031.9242;30379.70874
MX;SEO;4327.980392;0
MY;APP;3316.857143;0
MY;BM;11280.07921;7625.452034
MY;DEA;1071.157895;1556.771429
MY;SEM;5937.904764;7784.285713
MY;SEO;4809.42715;0
NL;APP;3487.304473;119.3438141
NL;BM;39198.82143;30814.96464
NL;DEA;7620.71143;9932.443148
NL;SEM;41679.93165;46129.5647
NL;SEO;5580.649349;0
NO;APP;988.372549;385.9278911
NO;BM;17583.86554;19362.51707
NO;DEA;4572.464286;6477.145756
NO;SEM;17682.94551;20619.39698
NO;SEO;1327.652857;0
NZ;APP;1137.457279;395.1606289
NZ;BM;16803.64813;12588.724
NZ;DEA;1897.605911;2803.010309
NZ;SEM;11255.32161;10778.60099
NZ;SEO;2810.637363;0
PH;APP;108.7822469;0
PH;BM;529.5402467;5976.208848
PH;DEA;12.54166667;14.9859944
PH;SEM;931.9047617;1928.22409
PH;SEO;136.8844221;0
PL;APP;564.5685995;0
PL;BM;17192.98492;20397.58794
PL;DEA;2932.005495;3021.759325
PL;SEM;13046.40994;16716.52473
PL;SEO;5301.253555;0
PT;APP;503.3040293;0
PT;BM;9077.571428;6212.281318
PT;DEA;1186.553571;1304.648188
PT;SEM;6793.3785;6959.428573
PT;SEO;2564.292966;0
RO;APP;126.4227405;0
RO;BM;927.0746269;2080.626263
RO;DEA;8.495626821;0
RO;SEM;2109.014925;3131.088572
RO;SEO;219.1049563;0
RS;APP;25.62637363;0
RS;BM;758;923.4609722
RS;DEA;207.7142857;197.2657143
RS;SEM;868.3381923;1158.082669
RS;SEO;277.1457578;0
RU;APP;1014.016455;0
RU;BM;5662.363636;4352.683168
RU;DEA;2339.444941;3528.26926
RU;SEM;8926.072152;11840.17398
RU;SEO;624;0
SE;APP;4442.513119;1419.528433
SE;BM;38050.03175;33798.85714
SE;DEA;10633.17876;13002.9234
SE;SEM;36074.94216;36628.39945
SE;SEO;4260.703518;0
SG;APP;6364.944607;1048.011372
SG;BM;21661.17157;40712.20833
SG;DEA;1819.533528;2331.066667
SG;SEM;7424.787565;11375.78792
SG;SEO;4867.15873;0
SI;APP;59.8901099;0
SI;BM;1209.37931;12.71058475
SI;DEA;395.2623907;353.3283471
SI;SEM;1404.156361;1562.071429
SI;SEO;294.2997889;0
SK;APP;56.36857145;0
SK;BM;1076.033613;2496.418119
SK;DEA;2.440653874;0
SK;SEM;540.5366208;848.4126985
SK;SEO;56.27860697;0
TH;APP;260.2179676;0
TH;BM;669.9955591;18.99497487
TH;DEA;229.6555024;420.8571429
TH;SEM;2057.524752;4846.947143
TH;SEO;173.9027982;0
TR;APP;459.1622024;0
TR;BM;2976.712813;6099.657145
TR;DEA;183.7812713;249.1194139
TR;SEM;1887.140028;2538.271284
TR;SEO;1146.034507;0
TW;APP;2828.442211;4.548456568
TW;BM;7431.744801;56170.83232
TW;DEA;1516.322158;1938.974359
TW;SEM;5515.428571;7794.376375
TW;SEO;471.2178218;0
UK;APP;33008.22269;4029.495886
UK;BM;291796.2688;237809.6458
UK;DEA;79886.45361;65305.97402
UK;SEM;329015.8349;307184.6301
UK;SEO;59648.92092;0
US;APP;69589;12333.27919
US;BM;842296.7513;510627.0557
US;DEA;138453.7019;159474.4762
US;SEM;573046.9073;459178.2118
US;SEO;74232.75632;0
VN;APP;49.74421767;0
VN;BM;105.5879397;5.466202093
VN;DEA;65.53846154;271.1676385
VN;SEM;461.5714286;785.755102
VN;SEO;2.976069616;0
ZA;APP;405.5986395;77.09965156
ZA;BM;4100.542125;8723.372549
ZA;DEA;898.5365854;1416.363636
ZA;SEM;4076.562453;6231.769762
ZA;SEO;591.2993538;0
VN;APP;58.22353834;0
VN;BM;147.7183871;18.61103267
VN;DEA;219.0912893;368.7946427
VN;SEM;770.176046;1646.793003
VN;SEO;16.85300193;0
ZA;APP;1602.350515;832.9648241
ZA;BM;6024.664724;13783.44919
ZA;DEA;841.5560441;1651.428571
ZA;SEM;5063.889673;7934.255054
ZA;SEO;957.4216029;0
