CountryKey;Department;Total Revenues;Total Spend
ES;BM;164870.4615;76487.39496
ES;DEA;34700.76637;30321.05263
ES;SEM;145543.0221;114711.7381
ES;SEO;42675.9171;0
FI;APP;1398.71706;332.7197803
FI;BM;37686.19943;27327.83185
FI;DEA;3569.042996;5632.939394
FI;SEM;22575.14583;23381.80617
FI;SEO;5815.714286;0
FR;APP;10894.72081;3276.244306
FR;BM;95980.49524;88168
FR;DEA;22946.05774;22914.5253
FR;SEM;115774.6154;118157.3299
FR;SEO;19593.20055;0
GR;APP;374.659226;0
GR;BM;4526.085855;314.3724234
GR;DEA;1200.86145;1482.258503
GR;SEM;5168.271845;4662.134615
GR;SEO;2066.506365;0
HK;APP;33605.10476;11178.61386
HK;BM;47561.55;60331.44017
HK;DEA;13188.96078;15509.59286
HK;SEM;11984.55437;15614.40962
HK;SEO;4535.035176;0
HR;APP;23.92132512;0
HR;BM;131.61;7.099925907
HR;DEA;109.17551;135.7881532
HR;SEM;411.2795029;930.625641
HR;SEO;14.17142872;0
HU;APP;139.1707317;0
HU;BM;2730.209524;4520.507937
HU;DEA;780.5014577;1151.67367
HU;SEM;5043.73057;6581.42447
HU;SEO;301.0122448;0
ID;APP;2047.223301;910.9381443
ID;BM;4398.169209;35588.0198
ID;DEA;703.4146341;1101.708843
ID;SEM;1497.478076;2077.521008
ID;SEO;246.6176471;0
IE;APP;6925.759834;1934.157287
IE;BM;54393.48513;16974.60513
IE;DEA;9746.945055;11400.1791
IE;SEM;40094.06775;38772.57433
IE;SEO;9419.317615;0
IL;APP;2227.561012;1245.942029
IL;BM;11120.15625;7662.051568
IL;DEA;1276.055112;2077.235209
IL;SEM;15906.51515;17216.21359
IL;SEO;1113.920792;0
IN;APP;5926.192893;2129.192546
IN;BM;17892.57143;54547.02263
IN;DEA;2574.057143;2495.871149
IN;SEM;13956.3934;20340.28571
IN;SEO;3338.567143;0
IT;APP;18977.81188;4170.272109
IT;BM;147142.9792;128655.8634
IT;DEA;25006.67317;29850.26786
IT;SEM;116233.8579;100609.2203
IT;SEO;20379.35612;0
JP;APP;9099.094077;3955.513589
JP;BM;26499.66193;55936.35335
JP;DEA;4623.131868;3408.780488
JP;SEM;12732.73967;19498.51458
JP;SEO;14625.16484;0
KR;APP;2332.653061;348.5431401
KR;BM;3691.266899;8180.852836
KR;DEA;1229.066567;1276.315565
KR;SEM;5169.03207;8256.255052
KR;SEO;390.1076814;0
MX;APP;14561.29897;8989.445378
MX;BM;86547.71286;42361.13025
MX;DEA;8393.9375;7289.124906
MX;SEM;85780.67802;69720.4898
MX;SEO;14629.29396;0
MY;APP;11611.12666;2767.501088
MY;BM;21888.73469;38851.59767
MY;DEA;2116.770186;2404.510989
MY;SEM;12004.98039;15631.59437
MY;SEO;7483.789785;0
NL;APP;5247.948827;867.6487805
NL;BM;51119.46706;47787.07692
NL;DEA;9842.887805;13246.94315
NL;SEM;57341.06931;60338.46154
NL;SEO;6075.168317;0
NO;APP;1401.828017;820.917749
NO;BM;17400.53714;218.0177718
NO;DEA;6953.479167;8229.594883
NO;SEM;23503.91916;24451.85928
NO;SEO;1155.795122;0
NZ;APP;4587.942857;1821.679121
NZ;BM;42003.65854;21876.72226
NZ;DEA;2753.803207;3076.583911
NZ;SEM;29948.74227;29151.86555
NZ;SEO;6043.038047;0
PE;APP;468.2524272;0
PE;BM;2062.897959;0
PE;DEA;8.929596651;0
PE;SEM;702.0933236;873.337979
PE;SEO;349.9252749;0
PH;APP;666.1092436;899.9306124
PH;BM;915.0070029;2636.288435
PH;DEA;429.7428571;1216.546341
PH;SEM;3397.288462;6386.518572
PH;SEO;236.8457145;0
PL;APP;846.2491202;0
PL;BM;15571.60591;21563.43994
PL;DEA;5774.057692;6778.479167
PL;SEM;15017.45391;15273.70232
PL;SEO;4055.363265;0
PT;APP;1186.00748;868.1391173
PT;BM;14168.14966;11438.56551
PT;DEA;2558;3037.895604
PT;SEM;10788.39268;11851.83058
PT;SEO;2397.995899;0
RO;APP;142.4870748;0
RO;BM;825.3342714;40.0990099
RO;DEA;523.5344946;789.206349
RO;SEM;2976.043155;4020.913108
RO;SEO;208.1059234;0
RS;APP;50.21690366;0
RS;BM;467.5934612;11.37227291
RS;DEA;351.4552181;377.369356
RS;SEM;958.4214285;909.5380244
RS;SEO;187.4803922;0
RU;APP;2935.8;0
RU;BM;13830.0203;24943.98134
RU;DEA;2881.857143;4114.663212
RU;SEM;13861.15152;21749.02041
RU;SEO;1080.079121;0
SE;APP;4934.579592;1589.41891
SE;BM;42219.65917;33160.257
SE;DEA;13731.40476;14538.71429
SE;SEM;50769.59289;45704.94845
SE;SEO;4708.616028;0
SG;APP;10366.67253;4765.70028
SG;BM;24497.62887;46520.3125
SG;DEA;3015.61165;3855.142857
SG;SEM;9155.755102;14360.73096
SG;SEO;5158.691512;0
SI;APP;47.96445646;0
SI;BM;726.658385;22.97200302
SI;DEA;311.8743961;380.3335751
SI;SEM;1239.831762;1635.979381
SI;SEO;181.4258505;0
SK;APP;154.3403363;0
SK;BM;1414.933333;31.36195389
SK;DEA;146.2966507;196.0439559
SK;SEM;679.409059;893.616287
SK;SEO;114.5026178;0
TH;APP;1192.391837;1857.905759
TH;BM;1057.402597;1852.366071
TH;DEA;578.3238097;855.9437015
TH;SEM;5085.524781;8330.594059
TH;SEO;231.6085163;0
TR;APP;1097.202693;0
TR;BM;4406.831683;16440.30513
TR;DEA;654.9564624;902.9547039
TR;SEM;3940.676923;5685
TR;SEO;1833.782383;0
TW;APP;13193.7;5424.616618
TW;BM;18292.66151;63899
TW;DEA;9219.896373;8548.835165
TW;SEM;19131.3216;25468.48941
TW;SEO;2715.952381;0
UK;APP;51592.24242;8768.237363
UK;BM;396306.8958;229525.359
UK;DEA;75194.375;67296.17084
UK;SEM;347843.4705;321541.0048
UK;SEO;63527.97349;0
US;APP;196159.1664;76298.93333
US;BM;1196283.203;1057167.782
US;DEA;168105.4741;177379.0577
US;SEM;643777.0246;694683.8251
US;SEO;78128.4435;0
UY;APP;266.6938776;0
UY;BM;1886.583031;0
UY;DEA;7.397802051;0
UY;SEM;1.792603553;0
UY;SEO;239.4079531;0
VN;APP;51.53246768;0
VN;BM;114.3690474;11.34020619
VN;DEA;91.41361257;107.2936111
VN;SEM;587.9175258;1208.986081
VN;SEO;13.92670157;0
ZA;APP;1430.075188;1052.533613
ZA;BM;3527.802956;12451.91753
ZA;DEA;606.2225274;1036.980015
ZA;SEM;7380.597668;9980.414508
ZA;SEO;812.7142855;0
