CountryKey;Department;Total Revenues;Total Spend
AA;APP;1914.857143;6249.792746
AA;BM;4504.090077;16047.22157
AA;DEA;3111.020408;2947.658321
AA;SEM;3469.373361;4369.508746
AA;SEO;1444.347143;0
AE;APP;6108.186528;2550.743146
AE;BM;6996.521177;7061.180952
AE;DEA;846.3261322;909.6891192
AE;SEM;4721.92233;6654.963181
AE;SEO;1074.917444;0
ALL;APP;441411.9048;157589.5288
ALL;BM;3566361.157;3535824.655
ALL;DEA;136966.1267;736443.1266
ALL;SEM;2428084.242;2338795.902
ALL;SEO;495438.0085;0
AR;APP;4413.271222;2406.493507
AR;BM;60938.7177;47259.54579
AR;DEA;13309.19853;16415.20879
AR;SEM;35661.04993;48806.01942
AR;SEO;7220.869565;0
AT;APP;5473.231222;1125.260588
AT;BM;51855.18049;62972.72165
AT;DEA;6909.656856;6625.013736
AT;SEM;37563.93486;32017.91919
AT;SEO;7183.821603;0
AU;APP;17560.17391;3442.912621
AU;BM;182903.2813;181658.5004
AU;DEA;24901.42714;22999.47959
AU;SEM;94055.4;110554.5616
AU;SEO;41307.27033;0
BE;APP;2330.490806;942.1636617
BE;BM;23190.85714;23505.03093
BE;DEA;5527.70297;5515.89372
BE;SEM;24243.625;19581.55102
BE;SEO;4078.479944;0
BG;APP;56.62337656;48.85283568
BG;BM;1136.884699;30.58263284
BG;DEA;847.9767949;1291.869471
BG;SEM;2958.127891;4092.48731
BG;SEO;247.3290045;0
BR;APP;23658.34586;14625.8744
BR;BM;137262.2584;145272.0208
BR;DEA;26449.04373;23421.98068
BR;SEM;87384.71287;84425.51399
BR;SEO;15693.33333;0
CA;APP;13150.2381;6574.66863
CA;BM;127696.7143;67985.89993
CA;DEA;34553.75;27019.0162
CA;SEM;86076.75692;76102.92857
CA;SEO;11037.54762;0
CH;APP;7037.50495;1246.043538
CH;BM;65868.0303;71883.90382
CH;DEA;3517.643199;5264.927114
CH;SEM;43275.58543;44189.64689
CH;SEO;8668.948179;0
CL;APP;888.0721218;1302.743719
CL;BM;6886.72653;2768.809756
CL;DEA;2122.578397;1607.419048
CL;SEM;7078.027839;11646.1669
CL;SEO;700.0683526;0
CN;APP;1266.218659;1.18113445
CN;BM;728.9381662;20258.56259
CN;DEA;0.942857;0
CN;SEM;897.9509379;4846.901099
CN;SEO;82.18246089;0
CO;APP;1933.699103;1686.774669
CO;BM;17064.72243;29806.46949
CO;DEA;3810.176871;3118.520408
CO;SEM;13282.37551;21813.45378
CO;SEO;2740.922619;0
CZ;APP;257.104092;19.10612238
CZ;BM;4799.744743;6136.507317
CZ;DEA;387.0402218;227.5930737
CZ;SEM;3780.108183;5141.184466
CZ;SEO;534.2606273;0
DE;APP;51688.83249;7510.83527
DE;BM;452727.3822;365894.1697
DE;DEA;89017.33427;86897.6391
DE;SEM;298088.6263;299847.7143
DE;SEO;72987.25888;0
DK;APP;3395.314286;629.6817171
DK;BM;36230.21464;30015.42291
DK;DEA;8426.226013;10445.61194
DK;SEM;45144.52747;37685.44286
DK;SEO;4650.197802;0
EC;APP;316.6689563;811.1001474
EC;BM;1206.280056;0
EC;DEA;169.2517005;0
EC;SEM;63.92032981;0
EC;SEO;298.7614213;0
ES;APP;9818.474341;5127.305536
ES;BM;106555.0429;1815.162181
ES;DEA;25550.12987;17823.2551
ES;SEM;102797.6955;75332.64078
ES;SEO;37796.55506;0
FI;APP;1446.503948;81.12
FI;BM;41671.06319;38962.39861
FI;DEA;8876.900139;10531.17087
FI;SEM;19772.17308;23192.64024
FI;SEO;6753.939394;0
FR;APP;8906.106588;5538.018854
FR;BM;77772.7563;107125.6307
FR;DEA;20070.63554;24117.35714
FR;SEM;81643.77202;74929.38048
FR;SEO;19802.05887;0
GR;APP;323.0093322;33.88795539
GR;BM;4145.285714;9833.942308
GR;DEA;1004.715034;825.6504854
GR;SEM;3307.89916;3109.259864
GR;SEO;1572.310495;0
HK;APP;25811.10973;5375.099926
HK;BM;36226.42926;42419.69487
HK;DEA;12240.50732;12594.40057
HK;SEM;8809.141385;12639.95582
HK;SEO;2282.75664;0
HR;APP;20.4114285;20.14507772
HR;BM;130.46875;8.282885644
HR;DEA;164.9253731;244.325073
HR;SEM;22.2491202;49.72606753
HR;SEO;8.742857;0
HU;APP;133.7142855;15.02368995
HU;BM;4381.714285;9354.578264
HU;DEA;1035.373889;1691.630419
HU;SEM;6906.969131;7700.180905
HU;SEO;344.531401;0
ID;APP;2133.857143;440.5373134
ID;BM;4445.598874;24394.31563
ID;DEA;1179.212828;1826.774669
ID;SEM;1626.355434;3067.2
ID;SEO;211.3418099;0
IE;APP;8158.101839;980.1189269
IE;BM;80257.17857;18671.37199
IE;DEA;15302.33236;18257.05357
IE;SEM;42276.52792;43120.94118
IE;SEO;13127.03081;0
IL;APP;1280.059524;129.1925464
IL;BM;7782.368616;6977.552428
IL;DEA;861.4271062;1030.607504
IL;SEM;10062.13592;10834.35294
IL;SEO;612.1049561;0
IN;APP;3074.337662;801.5749127
IN;BM;12356.71429;59770.8044
IN;DEA;1319.970082;1140.453297
IN;SEM;8888.20962;13522.42718
IN;SEO;2431.8724;0
IT;APP;14182.34483;3130.471499
IT;BM;94601.1695;3957.916484
IT;DEA;18691.94139;19502.30602
IT;SEM;78286.58654;74206.34854
IT;SEO;16538.62088;0
JP;APP;9195.815476;4040.143568
JP;BM;22605.52011;88128.97959
JP;DEA;3089.994398;3447.926812
JP;SEM;9021.053221;14387.37472
JP;SEO;11771.28053;0
KR;APP;1807.623907;58.74489796
KR;BM;2979.15126;3011.244505
KR;DEA;1506.714286;1372.815126
KR;SEM;4658.384724;7464.142857
KR;SEO;304.2157434;0
MX;APP;7169.487355;4041.866383
MX;BM;48738.96585;38865.65517
MX;DEA;9689.5;8948.917749
MX;SEM;40135.91753;44550.57692
MX;SEO;8536.633663;0
MY;APP;9714.727925;2235.233449
MY;BM;21312.44105;34817.87456
MY;DEA;2165.812908;3160.773626
MY;SEM;6787.125541;9598.958763
MY;SEO;8196.958763;0
NL;APP;3703.338192;364.244898
NL;BM;50522.95982;37412.43847
NL;DEA;10727.82461;13253.01493
NL;SEM;54945.45455;52805.09944
NL;SEO;7757.022321;0
NO;APP;2016.299177;737.8756477
NO;BM;28136.14061;38716.02
NO;DEA;8854.996516;11116.31884
NO;SEM;26350.14286;27377.96731
NO;SEO;1720.606615;0
NZ;APP;3211.677083;741.3403363
NZ;BM;40356.94201;38542.99563
NZ;DEA;4391.310751;5692.697083
NZ;SEM;27386.30542;28232.46602
NZ;SEO;4990.589459;0
PE;APP;425.6111928;906.7809524
PE;BM;1928.393039;0
PE;DEA;218.039604;0
PE;SEM;192.7246377;0
PE;SEO;305.2568683;0
PH;APP;168.4785019;143.0680628
PH;BM;696.6823854;2955.63532
PH;DEA;195.7466861;397.5798319
PH;SEM;2824.637473;4557.552795
PH;SEO;193.0196078;0
PL;APP;793.4340138;16.70775939
PL;BM;20854.7619;23526.3
PL;DEA;3578.834951;4945.482927
PL;SEM;18475.06627;20751.14884
PL;SEO;4516.723618;0
PT;APP;738.6583211;172.3317073
PT;BM;10321.72822;4449.095238
PT;DEA;1318.760962;1678.645833
PT;SEM;9662.578643;8110.160279
PT;SEO;2649.282013;0
RO;APP;182.9582415;100.5714284
RO;BM;1226.381868;37.82032423
RO;DEA;962.1632652;1178.708572
RO;SEM;4838.293996;7288.418262
RO;SEO;316.6902406;0
RS;APP;20.02332347;74.14634146
RS;BM;603.1817503;16.1244698
RS;DEA;397.6038294;460.1354933
RS;SEM;1011.831292;1171.862069
RS;SEO;239.2621359;0
RU;APP;1693.795309;1392.421569
RU;BM;8184.373845;18005.2898
RU;DEA;2751.584416;3239.263523
RU;SEM;8795.859213;10795.93294
RU;SEO;530.2087342;0
SE;APP;5557.011429;1421.956044
SE;BM;51763.99024;55850.27191
SE;DEA;14533.52332;14545.35165
SE;SEM;42643.72816;38970.90909
SE;SEO;4859.738941;0
SG;APP;7305.112638;2174.142857
SG;BM;22834.76934;41787.97085
SG;DEA;2264.801094;3493.610912
SG;SEM;7237.791045;10735.87318
SG;SEO;4004.852747;0
SI;APP;44.36247313;8.309037755
SI;BM;813.6385715;22.8715005
SI;DEA;350.3781515;435.3664594
SI;SEM;1336.065934;1738.610264
SI;SEO;196.3818815;0
SK;APP;245.4695969;16.2642855
SK;BM;2699.326851;3634.028011
SK;DEA;109.8859956;110.1838757
SK;SEM;829.5257732;1218.776365
SK;SEO;127.3351649;0
TH;APP;295.1512603;164.125
TH;BM;718.1339713;6830.773109
TH;DEA;573.5885167;841.8015483
TH;SEM;2172.65641;3742.834624
TH;SEO;156.8503077;0
TR;APP;1291.741497;347.8839286
TR;BM;8635.686411;35667.13575
TR;DEA;324.4041451;144.82
TR;SEM;4276.90099;4823.247619
TR;SEO;2088.939561;0
TW;APP;4155.582524;708.3102043
TW;BM;8879.020408;55145.29792
TW;DEA;3611.975092;2706.857143
TW;SEM;12840.66943;20364.62571
TW;SEO;1211.161154;0
UK;APP;55061.04396;12689.52857
UK;BM;513611.6112;297558.1566
UK;DEA;97114.32143;79372.53333
UK;SEM;451608.5042;364885.8109
UK;SEO;70006.49351;0
US;APP;96981.32673;41173.79904
US;BM;781049.8333;959439.6938
US;DEA;167925.7171;173741.9066
US;SEM;416658.454;359424.8661
US;SEO;46057.14563;0
UY;APP;349.4978782;395.077143
UY;BM;2405.048097;0
UY;DEA;75.50437296;0
UY;SEM;130.3102043;0
UY;SEO;252.3484322;0
VN;APP;54.56698756;119.7602785
VN;BM;146.9140083;3706.857143
VN;DEA;497.7609889;907.4842492
VN;SEM;496.5714288;1100.625
VN;SEO;6.418219324;0
ZA;APP;1021.714286;599.3925102
ZA;BM;6192.686567;8425.990431
ZA;DEA;910.8848398;1138.002915
ZA;SEM;7190.763848;10569.19095
ZA;SEO;1141.851312;0
